Term_Number,Estimated_Pi
240,"3,1415926535911507448378869"
242,"3,1415926535911507448378869"
244,"3,1415926535911507448378869"
246,"3,1415926535911507448378869"
248,"3,1415926535911507448378869"
250,"3,1415926535911507448378869"
252,"3,1415926535911507448378869"
254,"3,1415926535911507448378869"
256,"3,1415926535911507448378869"
258,"3,1415926535911507448378869"
260,"3,1415926535911507448378869"
262,"3,1415926535911507448378869"
264,"3,1415926535911507448378869"
266,"3,1415926535911507448378869"
268,"3,1415926535911507448378869"
270,"3,1415926535911507448378869"
272,"3,1415926535911507448378869"
274,"3,1415926535911507448378869"
276,"3,1415926535911507448378869"
278,"3,1415926535911507448378869"
280,"3,1415926535911507448378869"
282,"3,1415926535911507448378869"
284,"3,1415926535911507448378869"
286,"3,1415926535911507448378869"
288,"3,1415926535911507448378869"
290,"3,1415926535911507448378869"
292,"3,1415926535911507448378869"
294,"3,1415926535911507448378869"
296,"3,1415926535911507448378869"
298,"3,1415926535911507448378869"
300,"3,1415926535911507448378869"
302,"3,1415926535911507448378869"
304,"3,1415926535911507448378869"
306,"3,1415926535911507448378869"
308,"3,1415926535911507448378869"
310,"3,1415926535911507448378869"
312,"3,1415926535911507448378869"
314,"3,1415926535911507448378869"
316,"3,1415926535911507448378869"
318,"3,1415926535911507448378869"
320,"3,1415926535911507448378869"
322,"3,1415926535911507448378869"
324,"3,1415926535911507448378869"
326,"3,1415926535911507448378869"
328,"3,1415926535911507448378869"
330,"3,1415926535911507448378869"
332,"3,1415926535911507448378869"
334,"3,1415926535911507448378869"
336,"3,1415926535911507448378869"
338,"3,1415926535911507448378869"
340,"3,1415926535911507448378869"
342,"3,1415926535911507448378869"
344,"3,1415926535911507448378869"
346,"3,1415926535911507448378869"
348,"3,1415926535911507448378869"
350,"3,1415926535911507448378869"
352,"3,1415926535911507448378869"
354,"3,1415926535911507448378869"
356,"3,1415926535911507448378869"
358,"3,1415926535911507448378869"
360,"3,1415926535911507448378869"
362,"3,1415926535911507448378869"
364,"3,1415926535911507448378869"
366,"3,1415926535911507448378869"
368,"3,1415926535911507448378869"
370,"3,1415926535911507448378869"
372,"3,1415926535911507448378869"
374,"3,1415926535911507448378869"
376,"3,1415926535911507448378869"
378,"3,1415926535911507448378869"
380,"3,1415926535911507448378869"
382,"3,1415926535911507448378869"
384,"3,1415926535911507448378869"
386,"3,1415926535911507448378869"
388,"3,1415926535911507448378869"
390,"3,1415926535911507448378869"
392,"3,1415926535911507448378869"
394,"3,1415926535911507448378869"
396,"3,1415926535911507448378869"
398,"3,1415926535911507448378869"
400,"3,1415926535911507448378869"
402,"3,1415926535911507448378869"
404,"3,1415926535911507448378869"
406,"3,1415926535911507448378869"
408,"3,1415926535911507448378869"
410,"3,1415926535911507448378869"
412,"3,1415926535911507448378869"
414,"3,1415926535911507448378869"
416,"3,1415926535911507448378869"
418,"3,1415926535911507448378869"
420,"3,1415926535911507448378869"
422,"3,1415926535911507448378869"
424,"3,1415926535911507448378869"
426,"3,1415926535911507448378869"
428,"3,1415926535911507448378869"
430,"3,1415926535911507448378869"
432,"3,1415926535911507448378869"
434,"3,1415926535911507448378869"
436,"3,1415926535911507448378869"
438,"3,1415926535911507448378869"
440,"3,1415926535911507448378869"
442,"3,1415926535911507448378869"
444,"3,1415926535911507448378869"
446,"3,1415926535911507448378869"
448,"3,1415926535911507448378869"
450,"3,1415926535911507448378869"
452,"3,1415926535911507448378869"
454,"3,1415926535911507448378869"
456,"3,1415926535911507448378869"
458,"3,1415926535911507448378869"
460,"3,1415926535911507448378869"
462,"3,1415926535911507448378869"
464,"3,1415926535911507448378869"
466,"3,1415926535911507448378869"
468,"3,1415926535911507448378869"
470,"3,1415926535911507448378869"
472,"3,1415926535911507448378869"
474,"3,1415926535911507448378869"
476,"3,1415926535911507448378869"
478,"3,1415926535911507448378869"
480,"3,1415926535911507448378869"
482,"3,1415926535911507448378869"
484,"3,1415926535911507448378869"
486,"3,1415926535911507448378869"
488,"3,1415926535911507448378869"
490,"3,1415926535911507448378869"
492,"3,1415926535911507448378869"
494,"3,1415926535911507448378869"
496,"3,1415926535911507448378869"
498,"3,1415926535911507448378869"
500,"3,1415926535911507448378869"
502,"3,1415926535911507448378869"
504,"3,1415926535911507448378869"
506,"3,1415926535911507448378869"
508,"3,1415926535911507448378869"
510,"3,1415926535911507448378869"
512,"3,1415926535911507448378869"
514,"3,1415926535911507448378869"
516,"3,1415926535911507448378869"
518,"3,1415926535911507448378869"
520,"3,1415926535911507448378869"
522,"3,1415926535911507448378869"
524,"3,1415926535911507448378869"
526,"3,1415926535911507448378869"
528,"3,1415926535911507448378869"
530,"3,1415926535911507448378869"
532,"3,1415926535911507448378869"
534,"3,1415926535911507448378869"
536,"3,1415926535911507448378869"
538,"3,1415926535911507448378869"
540,"3,1415926535911507448378869"
542,"3,1415926535911507448378869"
544,"3,1415926535911507448378869"
546,"3,1415926535911507448378869"
548,"3,1415926535911507448378869"
550,"3,1415926535911507448378869"
552,"3,1415926535911507448378869"
554,"3,1415926535911507448378869"
556,"3,1415926535911507448378869"
558,"3,1415926535911507448378869"
560,"3,1415926535911507448378869"
562,"3,1415926535911507448378869"
564,"3,1415926535911507448378869"
566,"3,1415926535911507448378869"
568,"3,1415926535911507448378869"
570,"3,1415926535911507448378869"
572,"3,1415926535911507448378869"
574,"3,1415926535911507448378869"
576,"3,1415926535911507448378869"
578,"3,1415926535911507448378869"
580,"3,1415926535911507448378869"
582,"3,1415926535911507448378869"
584,"3,1415926535911507448378869"
586,"3,1415926535911507448378869"
588,"3,1415926535911507448378869"
590,"3,1415926535911507448378869"
592,"3,1415926535911507448378869"
594,"3,1415926535911507448378869"
596,"3,1415926535911507448378869"
598,"3,1415926535911507448378869"
600,"3,1415926535911507448378869"
602,"3,1415926535911507448378869"
604,"3,1415926535911507448378869"
606,"3,1415926535911507448378869"
608,"3,1415926535911507448378869"
610,"3,1415926535911507448378869"
612,"3,1415926535911507448378869"
614,"3,1415926535911507448378869"
616,"3,1415926535911507448378869"
618,"3,1415926535911507448378869"
620,"3,1415926535911507448378869"
622,"3,1415926535911507448378869"
624,"3,1415926535911507448378869"
626,"3,1415926535911507448378869"
628,"3,1415926535911507448378869"
630,"3,1415926535911507448378869"
632,"3,1415926535911507448378869"
634,"3,1415926535911507448378869"
636,"3,1415926535911507448378869"
638,"3,1415926535911507448378869"
640,"3,1415926535911507448378869"
642,"3,1415926535911507448378869"
644,"3,1415926535911507448378869"
646,"3,1415926535911507448378869"
648,"3,1415926535911507448378869"
650,"3,1415926535911507448378869"
652,"3,1415926535911507448378869"
654,"3,1415926535911507448378869"
656,"3,1415926535911507448378869"
658,"3,1415926535911507448378869"
660,"3,1415926535911507448378869"
662,"3,1415926535911507448378869"
664,"3,1415926535911507448378869"
666,"3,1415926535911507448378869"
668,"3,1415926535911507448378869"
670,"3,1415926535911507448378869"
672,"3,1415926535911507448378869"
674,"3,1415926535911507448378869"
676,"3,1415926535911507448378869"
678,"3,1415926535911507448378869"
680,"3,1415926535911507448378869"
682,"3,1415926535911507448378869"
684,"3,1415926535911507448378869"
686,"3,1415926535911507448378869"
688,"3,1415926535911507448378869"
690,"3,1415926535911507448378869"
692,"3,1415926535911507448378869"
694,"3,1415926535911507448378869"
696,"3,1415926535911507448378869"
698,"3,1415926535911507448378869"
700,"3,1415926535911507448378869"
702,"3,1415926535911507448378869"
704,"3,1415926535911507448378869"
706,"3,1415926535911507448378869"
708,"3,1415926535911507448378869"
710,"3,1415926535911507448378869"
712,"3,1415926535911507448378869"
714,"3,1415926535911507448378869"
716,"3,1415926535911507448378869"
718,"3,1415926535911507448378869"
720,"3,1415926535911507448378869"
722,"3,1415926535911507448378869"
724,"3,1415926535911507448378869"
726,"3,1415926535911507448378869"
728,"3,1415926535911507448378869"
730,"3,1415926535911507448378869"
732,"3,1415926535911507448378869"
734,"3,1415926535911507448378869"
736,"3,1415926535911507448378869"
738,"3,1415926535911507448378869"
740,"3,1415926535911507448378869"
742,"3,1415926535911507448378869"
744,"3,1415926535911507448378869"
746,"3,1415926535911507448378869"
748,"3,1415926535911507448378869"
750,"3,1415926535911507448378869"
752,"3,1415926535911507448378869"
754,"3,1415926535911507448378869"
756,"3,1415926535911507448378869"
758,"3,1415926535911507448378869"
760,"3,1415926535911507448378869"
762,"3,1415926535911507448378869"
764,"3,1415926535911507448378869"
766,"3,1415926535911507448378869"
768,"3,1415926535911507448378869"
770,"3,1415926535911507448378869"
772,"3,1415926535911507448378869"
774,"3,1415926535911507448378869"
776,"3,1415926535911507448378869"
778,"3,1415926535911507448378869"
780,"3,1415926535911507448378869"
782,"3,1415926535911507448378869"
784,"3,1415926535911507448378869"
786,"3,1415926535911507448378869"
788,"3,1415926535911507448378869"
790,"3,1415926535911507448378869"
792,"3,1415926535911507448378869"
794,"3,1415926535911507448378869"
796,"3,1415926535911507448378869"
798,"3,1415926535911507448378869"
800,"3,1415926535911507448378869"
802,"3,1415926535911507448378869"
804,"3,1415926535911507448378869"
806,"3,1415926535911507448378869"
808,"3,1415926535911507448378869"
810,"3,1415926535911507448378869"
812,"3,1415926535911507448378869"
814,"3,1415926535911507448378869"
816,"3,1415926535911507448378869"
818,"3,1415926535911507448378869"
820,"3,1415926535911507448378869"
822,"3,1415926535911507448378869"
824,"3,1415926535911507448378869"
826,"3,1415926535911507448378869"
828,"3,1415926535911507448378869"
830,"3,1415926535911507448378869"
832,"3,1415926535911507448378869"
834,"3,1415926535911507448378869"
836,"3,1415926535911507448378869"
838,"3,1415926535911507448378869"
840,"3,1415926535911507448378869"
842,"3,1415926535911507448378869"
844,"3,1415926535911507448378869"
846,"3,1415926535911507448378869"
848,"3,1415926535911507448378869"
850,"3,1415926535911507448378869"
852,"3,1415926535911507448378869"
854,"3,1415926535911507448378869"
856,"3,1415926535911507448378869"
858,"3,1415926535911507448378869"
860,"3,1415926535911507448378869"
862,"3,1415926535911507448378869"
864,"3,1415926535911507448378869"
866,"3,1415926535911507448378869"
868,"3,1415926535911507448378869"
870,"3,1415926535911507448378869"
872,"3,1415926535911507448378869"
874,"3,1415926535911507448378869"
876,"3,1415926535911507448378869"
878,"3,1415926535911507448378869"
880,"3,1415926535911507448378869"
882,"3,1415926535911507448378869"
884,"3,1415926535911507448378869"
886,"3,1415926535911507448378869"
888,"3,1415926535911507448378869"
890,"3,1415926535911507448378869"
892,"3,1415926535911507448378869"
894,"3,1415926535911507448378869"
896,"3,1415926535911507448378869"
898,"3,1415926535911507448378869"
900,"3,1415926535911507448378869"
902,"3,1415926535911507448378869"
904,"3,1415926535911507448378869"
906,"3,1415926535911507448378869"
908,"3,1415926535911507448378869"
910,"3,1415926535911507448378869"
912,"3,1415926535911507448378869"
914,"3,1415926535911507448378869"
916,"3,1415926535911507448378869"
918,"3,1415926535911507448378869"
920,"3,1415926535911507448378869"
922,"3,1415926535911507448378869"
924,"3,1415926535911507448378869"
926,"3,1415926535911507448378869"
928,"3,1415926535911507448378869"
930,"3,1415926535911507448378869"
932,"3,1415926535911507448378869"
934,"3,1415926535911507448378869"
936,"3,1415926535911507448378869"
938,"3,1415926535911507448378869"
940,"3,1415926535911507448378869"
942,"3,1415926535911507448378869"
944,"3,1415926535911507448378869"
946,"3,1415926535911507448378869"
948,"3,1415926535911507448378869"
950,"3,1415926535911507448378869"
952,"3,1415926535911507448378869"
954,"3,1415926535911507448378869"
956,"3,1415926535911507448378869"
958,"3,1415926535911507448378869"
960,"3,1415926535911507448378869"
962,"3,1415926535911507448378869"
964,"3,1415926535911507448378869"
966,"3,1415926535911507448378869"
968,"3,1415926535911507448378869"
970,"3,1415926535911507448378869"
972,"3,1415926535911507448378869"
974,"3,1415926535911507448378869"
976,"3,1415926535911507448378869"
978,"3,1415926535911507448378869"
980,"3,1415926535911507448378869"
982,"3,1415926535911507448378869"
984,"3,1415926535911507448378869"
986,"3,1415926535911507448378869"
988,"3,1415926535911507448378869"
990,"3,1415926535911507448378869"
992,"3,1415926535911507448378869"
994,"3,1415926535911507448378869"
996,"3,1415926535911507448378869"
998,"3,1415926535911507448378869"
1000,"3,1415926535911507448378869"
1002,"3,1415926535911507448378869"
1004,"3,1415926535911507448378869"
1006,"3,1415926535911507448378869"
1008,"3,1415926535911507448378869"
1010,"3,1415926535911507448378869"
1012,"3,1415926535911507448378869"
1014,"3,1415926535911507448378869"
1016,"3,1415926535911507448378869"
1018,"3,1415926535911507448378869"
1020,"3,1415926535911507448378869"
1022,"3,1415926535911507448378869"
1024,"3,1415926535911507448378869"
1026,"3,1415926535911507448378869"
1028,"3,1415926535911507448378869"
1030,"3,1415926535911507448378869"
1032,"3,1415926535911507448378869"
1034,"3,1415926535911507448378869"
1036,"3,1415926535911507448378869"
1038,"3,1415926535911507448378869"
1040,"3,1415926535911507448378869"
1042,"3,1415926535911507448378869"
1044,"3,1415926535911507448378869"
1046,"3,1415926535911507448378869"
1048,"3,1415926535911507448378869"
1050,"3,1415926535911507448378869"
1052,"3,1415926535911507448378869"
1054,"3,1415926535911507448378869"
1056,"3,1415926535911507448378869"
1058,"3,1415926535911507448378869"
1060,"3,1415926535911507448378869"
1062,"3,1415926535911507448378869"
1064,"3,1415926535911507448378869"
1066,"3,1415926535911507448378869"
1068,"3,1415926535911507448378869"
1070,"3,1415926535911507448378869"
1072,"3,1415926535911507448378869"
1074,"3,1415926535911507448378869"
1076,"3,1415926535911507448378869"
1078,"3,1415926535911507448378869"
1080,"3,1415926535911507448378869"
1082,"3,1415926535911507448378869"
1084,"3,1415926535911507448378869"
1086,"3,1415926535911507448378869"
1088,"3,1415926535911507448378869"
1090,"3,1415926535911507448378869"
1092,"3,1415926535911507448378869"
1094,"3,1415926535911507448378869"
1096,"3,1415926535911507448378869"
1098,"3,1415926535911507448378869"
1100,"3,1415926535911507448378869"
1102,"3,1415926535911507448378869"
1104,"3,1415926535911507448378869"
1106,"3,1415926535911507448378869"
1108,"3,1415926535911507448378869"
1110,"3,1415926535911507448378869"
1112,"3,1415926535911507448378869"
1114,"3,1415926535911507448378869"
1116,"3,1415926535911507448378869"
1118,"3,1415926535911507448378869"
1120,"3,1415926535911507448378869"
1122,"3,1415926535911507448378869"
1124,"3,1415926535911507448378869"
1126,"3,1415926535911507448378869"
1128,"3,1415926535911507448378869"
1130,"3,1415926535911507448378869"
1132,"3,1415926535911507448378869"
1134,"3,1415926535911507448378869"
1136,"3,1415926535911507448378869"
1138,"3,1415926535911507448378869"
1140,"3,1415926535911507448378869"
1142,"3,1415926535911507448378869"
1144,"3,1415926535911507448378869"
1146,"3,1415926535911507448378869"
1148,"3,1415926535911507448378869"
1150,"3,1415926535911507448378869"
1152,"3,1415926535911507448378869"
1154,"3,1415926535911507448378869"
1156,"3,1415926535911507448378869"
1158,"3,1415926535911507448378869"
1160,"3,1415926535911507448378869"
1162,"3,1415926535911507448378869"
1164,"3,1415926535911507448378869"
1166,"3,1415926535911507448378869"
1168,"3,1415926535911507448378869"
1170,"3,1415926535911507448378869"
1172,"3,1415926535911507448378869"
1174,"3,1415926535911507448378869"
1176,"3,1415926535911507448378869"
1178,"3,1415926535911507448378869"
1180,"3,1415926535911507448378869"
1182,"3,1415926535911507448378869"
1184,"3,1415926535911507448378869"
1186,"3,1415926535911507448378869"
1188,"3,1415926535911507448378869"
1190,"3,1415926535911507448378869"
1192,"3,1415926535911507448378869"
1194,"3,1415926535911507448378869"
1196,"3,1415926535911507448378869"
1198,"3,1415926535911507448378869"
1200,"3,1415926535911507448378869"
1202,"3,1415926535911507448378869"
1204,"3,1415926535911507448378869"
1206,"3,1415926535911507448378869"
1208,"3,1415926535911507448378869"
1210,"3,1415926535911507448378869"
1212,"3,1415926535911507448378869"
1214,"3,1415926535911507448378869"
1216,"3,1415926535911507448378869"
1218,"3,1415926535911507448378869"
1220,"3,1415926535911507448378869"
1222,"3,1415926535911507448378869"
1224,"3,1415926535911507448378869"
1226,"3,1415926535911507448378869"
1228,"3,1415926535911507448378869"
1230,"3,1415926535911507448378869"
1232,"3,1415926535911507448378869"
1234,"3,1415926535911507448378869"
1236,"3,1415926535911507448378869"
1238,"3,1415926535911507448378869"
1240,"3,1415926535911507448378869"
1242,"3,1415926535911507448378869"
1244,"3,1415926535911507448378869"
1246,"3,1415926535911507448378869"
1248,"3,1415926535911507448378869"
1250,"3,1415926535911507448378869"
1252,"3,1415926535911507448378869"
1254,"3,1415926535911507448378869"
1256,"3,1415926535911507448378869"
1258,"3,1415926535911507448378869"
1260,"3,1415926535911507448378869"
1262,"3,1415926535911507448378869"
1264,"3,1415926535911507448378869"
1266,"3,1415926535911507448378869"
1268,"3,1415926535911507448378869"
1270,"3,1415926535911507448378869"
1272,"3,1415926535911507448378869"
1274,"3,1415926535911507448378869"
1276,"3,1415926535911507448378869"
1278,"3,1415926535911507448378869"
1280,"3,1415926535911507448378869"
1282,"3,1415926535911507448378869"
1284,"3,1415926535911507448378869"
1286,"3,1415926535911507448378869"
1288,"3,1415926535911507448378869"
1290,"3,1415926535911507448378869"
1292,"3,1415926535911507448378869"
1294,"3,1415926535911507448378869"
1296,"3,1415926535911507448378869"
1298,"3,1415926535911507448378869"
1300,"3,1415926535911507448378869"
1302,"3,1415926535911507448378869"
1304,"3,1415926535911507448378869"
1306,"3,1415926535911507448378869"
1308,"3,1415926535911507448378869"
1310,"3,1415926535911507448378869"
1312,"3,1415926535911507448378869"
1314,"3,1415926535911507448378869"
1316,"3,1415926535911507448378869"
1318,"3,1415926535911507448378869"
1320,"3,1415926535911507448378869"
1322,"3,1415926535911507448378869"
1324,"3,1415926535911507448378869"
1326,"3,1415926535911507448378869"
1328,"3,1415926535911507448378869"
1330,"3,1415926535911507448378869"
1332,"3,1415926535911507448378869"
1334,"3,1415926535911507448378869"
1336,"3,1415926535911507448378869"
1338,"3,1415926535911507448378869"
1340,"3,1415926535911507448378869"
1342,"3,1415926535911507448378869"
1344,"3,1415926535911507448378869"
1346,"3,1415926535911507448378869"
1348,"3,1415926535911507448378869"
1350,"3,1415926535911507448378869"
1352,"3,1415926535911507448378869"
1354,"3,1415926535911507448378869"
1356,"3,1415926535911507448378869"
1358,"3,1415926535911507448378869"
1360,"3,1415926535911507448378869"
1362,"3,1415926535911507448378869"
1364,"3,1415926535911507448378869"
1366,"3,1415926535911507448378869"
1368,"3,1415926535911507448378869"
1370,"3,1415926535911507448378869"
1372,"3,1415926535911507448378869"
1374,"3,1415926535911507448378869"
1376,"3,1415926535911507448378869"
1378,"3,1415926535911507448378869"
1380,"3,1415926535911507448378869"
1382,"3,1415926535911507448378869"
1384,"3,1415926535911507448378869"
1386,"3,1415926535911507448378869"
1388,"3,1415926535911507448378869"
1390,"3,1415926535911507448378869"
1392,"3,1415926535911507448378869"
1394,"3,1415926535911507448378869"
1396,"3,1415926535911507448378869"
1398,"3,1415926535911507448378869"
1400,"3,1415926535911507448378869"
1402,"3,1415926535911507448378869"
1404,"3,1415926535911507448378869"
1406,"3,1415926535911507448378869"
1408,"3,1415926535911507448378869"
1410,"3,1415926535911507448378869"
1412,"3,1415926535911507448378869"
1414,"3,1415926535911507448378869"
1416,"3,1415926535911507448378869"
1418,"3,1415926535911507448378869"
1420,"3,1415926535911507448378869"
1422,"3,1415926535911507448378869"
1424,"3,1415926535911507448378869"
1426,"3,1415926535911507448378869"
1428,"3,1415926535911507448378869"
1430,"3,1415926535911507448378869"
1432,"3,1415926535911507448378869"
1434,"3,1415926535911507448378869"
1436,"3,1415926535911507448378869"
1438,"3,1415926535911507448378869"
1440,"3,1415926535911507448378869"
1442,"3,1415926535911507448378869"
1444,"3,1415926535911507448378869"
1446,"3,1415926535911507448378869"
1448,"3,1415926535911507448378869"
1450,"3,1415926535911507448378869"
1452,"3,1415926535911507448378869"
1454,"3,1415926535911507448378869"
1456,"3,1415926535911507448378869"
1458,"3,1415926535911507448378869"
1460,"3,1415926535911507448378869"
1462,"3,1415926535911507448378869"
1464,"3,1415926535911507448378869"
1466,"3,1415926535911507448378869"
1468,"3,1415926535911507448378869"
1470,"3,1415926535911507448378869"
1472,"3,1415926535911507448378869"
1474,"3,1415926535911507448378869"
1476,"3,1415926535911507448378869"
1478,"3,1415926535911507448378869"
1480,"3,1415926535911507448378869"
1482,"3,1415926535911507448378869"
1484,"3,1415926535911507448378869"
1486,"3,1415926535911507448378869"
1488,"3,1415926535911507448378869"
1490,"3,1415926535911507448378869"
1492,"3,1415926535911507448378869"
1494,"3,1415926535911507448378869"
1496,"3,1415926535911507448378869"
1498,"3,1415926535911507448378869"
1500,"3,1415926535911507448378869"
1502,"3,1415926535911507448378869"
1504,"3,1415926535911507448378869"
1506,"3,1415926535911507448378869"
1508,"3,1415926535911507448378869"
1510,"3,1415926535911507448378869"
1512,"3,1415926535911507448378869"
1514,"3,1415926535911507448378869"
1516,"3,1415926535911507448378869"
1518,"3,1415926535911507448378869"
1520,"3,1415926535911507448378869"
1522,"3,1415926535911507448378869"
1524,"3,1415926535911507448378869"
1526,"3,1415926535911507448378869"
1528,"3,1415926535911507448378869"
1530,"3,1415926535911507448378869"
1532,"3,1415926535911507448378869"
1534,"3,1415926535911507448378869"
1536,"3,1415926535911507448378869"
1538,"3,1415926535911507448378869"
1540,"3,1415926535911507448378869"
1542,"3,1415926535911507448378869"
1544,"3,1415926535911507448378869"
1546,"3,1415926535911507448378869"
1548,"3,1415926535911507448378869"
1550,"3,1415926535911507448378869"
1552,"3,1415926535911507448378869"
1554,"3,1415926535911507448378869"
1556,"3,1415926535911507448378869"
1558,"3,1415926535911507448378869"
1560,"3,1415926535911507448378869"
1562,"3,1415926535911507448378869"
1564,"3,1415926535911507448378869"
1566,"3,1415926535911507448378869"
1568,"3,1415926535911507448378869"
1570,"3,1415926535911507448378869"
1572,"3,1415926535911507448378869"
1574,"3,1415926535911507448378869"
1576,"3,1415926535911507448378869"
1578,"3,1415926535911507448378869"
1580,"3,1415926535911507448378869"
1582,"3,1415926535911507448378869"
1584,"3,1415926535911507448378869"
1586,"3,1415926535911507448378869"
1588,"3,1415926535911507448378869"
1590,"3,1415926535911507448378869"
1592,"3,1415926535911507448378869"
1594,"3,1415926535911507448378869"
1596,"3,1415926535911507448378869"
1598,"3,1415926535911507448378869"
1600,"3,1415926535911507448378869"
1602,"3,1415926535911507448378869"
1604,"3,1415926535911507448378869"
1606,"3,1415926535911507448378869"
1608,"3,1415926535911507448378869"
1610,"3,1415926535911507448378869"
1612,"3,1415926535911507448378869"
1614,"3,1415926535911507448378869"
1616,"3,1415926535911507448378869"
1618,"3,1415926535911507448378869"
1620,"3,1415926535911507448378869"
1622,"3,1415926535911507448378869"
1624,"3,1415926535911507448378869"
1626,"3,1415926535911507448378869"
1628,"3,1415926535911507448378869"
1630,"3,1415926535911507448378869"
1632,"3,1415926535911507448378869"
1634,"3,1415926535911507448378869"
1636,"3,1415926535911507448378869"
1638,"3,1415926535911507448378869"
1640,"3,1415926535911507448378869"
1642,"3,1415926535911507448378869"
1644,"3,1415926535911507448378869"
1646,"3,1415926535911507448378869"
1648,"3,1415926535911507448378869"
1650,"3,1415926535911507448378869"
1652,"3,1415926535911507448378869"
1654,"3,1415926535911507448378869"
1656,"3,1415926535911507448378869"
1658,"3,1415926535911507448378869"
1660,"3,1415926535911507448378869"
1662,"3,1415926535911507448378869"
1664,"3,1415926535911507448378869"
1666,"3,1415926535911507448378869"
1668,"3,1415926535911507448378869"
1670,"3,1415926535911507448378869"
1672,"3,1415926535911507448378869"
1674,"3,1415926535911507448378869"
1676,"3,1415926535911507448378869"
1678,"3,1415926535911507448378869"
1680,"3,1415926535911507448378869"
1682,"3,1415926535911507448378869"
1684,"3,1415926535911507448378869"
1686,"3,1415926535911507448378869"
1688,"3,1415926535911507448378869"
1690,"3,1415926535911507448378869"
1692,"3,1415926535911507448378869"
1694,"3,1415926535911507448378869"
1696,"3,1415926535911507448378869"
1698,"3,1415926535911507448378869"
1700,"3,1415926535911507448378869"
